Vg	Ve	g	PEV	resid	pred	GBLUP_EBVAcc
15.786477	53.118097	2.327197	6.33208	-6.431832	36.091551	0.7739
15.786477	53.118097	0.751142	7.059444	1.514494	34.515496	0.7435
15.786477	53.118097	0.724663	6.926368	4.551748	34.489017	0.7492
15.786477	53.118097	3.268295	6.916451	4.723995	37.032649	0.7496
15.786477	53.118097	1.762364	6.941549	0.524931	35.526718	0.7485
15.786477	53.118097	1.588737	6.94934	0.836071	35.353091	0.7482
15.786477	53.118097	1.944003	6.995	5.927508	35.708357	0.7463
15.786477	53.118097	-0.155145	7.241177	-0.543893	33.609209	0.7357
15.786477	53.118097	1.095729	10.191903	7.086412	34.860083	0.5953
15.786477	53.118097	1.797076	6.861784	-8.449264	35.56143	0.7519
15.786477	53.118097	1.373112	6.651468	-13.386078	35.137467	0.7607
15.786477	53.118097	3.796054	7.047136	5.183143	37.560408	0.744
15.786477	53.118097	1.397768	6.925047	6.664279	35.162122	0.7492
15.786477	53.118097	3.889009	6.997978	0.429277	37.653363	0.7461
15.786477	53.118097	0.447184	6.658651	-5.378218	34.211538	0.7604
15.786477	53.118097	2.841409	6.633738	-11.310126	36.605763	0.7614
15.786477	53.118097	0.762369	6.941996	2.703617	34.526723	0.7485
15.786477	53.118097	2.608033	7.041852	-0.80223	36.372387	0.7443
15.786477	53.118097	1.377008	6.901489	-7.377417	35.141362	0.7502
15.786477	53.118097	1.41381	7.02698	3.117327	35.178164	0.7449
15.786477	53.118097	0.01378	7.142081	9.432403	33.778134	0.74
15.786477	53.118097	1.243719	6.696938	8.426995	35.008073	0.7588
15.786477	53.118097	3.225817	6.93133	1.491628	36.990171	0.749
15.786477	53.118097	4.241262	6.849162	5.770586	38.005616	0.7524
15.786477	53.118097	-3.93264	6.844755	2.89295	29.831714	0.7526
15.786477	53.118097	0.703361	6.406168	-17.376732	34.467715	0.7708
15.786477	53.118097	5.177778	6.576144	-1.417793	38.942132	0.7638
15.786477	53.118097	2.678636	6.670661	3.238891	36.44299	0.7599
15.786477	53.118097	2.506453	7.000652	6.37	36.270807	0.746
15.786477	53.118097	0.455373	6.600167	7.196643	34.219727	0.7628
15.786477	53.118097	2.978576	6.359071	-6.788202	36.74293	0.7728
15.786477	53.118097	1.233535	6.593297	5.229682	34.997889	0.7631
15.786477	53.118097	0.945633	6.809923	4.631432	34.709987	0.7541
15.786477	53.118097	0.725682	6.70926	-1.811027	34.490036	0.7583
15.786477	53.118097	0.242847	6.760384	-5.74473	34.007201	0.7561
15.786477	53.118097	2.822068	6.395804	-0.702798	36.586422	0.7713
15.786477	53.118097	0.870449	6.653534	0.809422	34.634803	0.7606
15.786477	53.118097	2.364351	6.609336	-6.398556	36.128705	0.7624
15.786477	53.118097	0.639779	6.741388	6.289487	34.404133	0.7569
15.786477	53.118097	-0.950797	6.719138	3.546916	32.813557	0.7579
15.786477	53.118097	-0.943527	8.998174	0.901946	32.820827	0.6557
15.786477	53.118097	2.708115	6.696783	2.586387	36.472469	0.7588
15.786477	53.118097	0.151008	6.632306	-5.073525	33.915362	0.7615
15.786477	53.118097	1.007996	6.826994	2.543593	34.77235	0.7534
15.786477	53.118097	2.688294	6.447457	6.105965	36.452649	0.7691
15.786477	53.118097	0.122304	6.56458	5.216756	33.886658	0.7643
15.786477	53.118097	-1.581025	6.917843	2.387048	32.183329	0.7495
15.786477	53.118097	-1.866137	6.439173	-8.548799	31.898217	0.7695
15.786477	53.118097	-5.185681	8.395819	4.372654	28.578673	0.6842
15.786477	53.118097	-0.721421	6.524697	12.003817	33.042933	0.766
15.786477	53.118097	-1.822858	6.822044	-3.594686	31.941496	0.7536
15.786477	53.118097	-3.242554	6.975404	1.166692	30.5218	0.7471
15.786477	53.118097	-2.824655	7.016117	3.099004	30.939699	0.7454
15.786477	53.118097	-1.575081	6.932532	-13.12043	32.189273	0.7489
15.786477	53.118097	-4.143752	6.899233	7.200429	29.620602	0.7503
15.786477	53.118097	-3.031921	6.67233	-9.108444	30.732433	0.7598
15.786477	53.118097	-1.3047	6.73615	-6.928672	32.459655	0.7572
15.786477	53.118097	-1.676614	6.748591	2.275808	32.08774	0.7566
15.786477	53.118097	-2.712726	6.83127	6.500039	31.051628	0.7532
15.786477	53.118097	-1.340501	6.815513	8.516893	32.423853	0.7538
15.786477	53.118097	-3.266446	7.556966	-8.147269	30.497908	0.722
15.786477	53.118097	-2.411969	7.619659	1.120045	31.352385	0.7193
15.786477	53.118097	-1.104896	7.174438	1.183366	32.659458	0.7386
15.786477	53.118097	-1.645129	7.861541	4.778423	32.119225	0.7085
15.786477	53.118097	-4.569841	7.872754	1.287389	29.194513	0.708
15.786477	53.118097	-1.591347	7.240594	-14.943374	32.173007	0.7358
15.786477	53.118097	-2.866882	7.55301	6.274316	30.897472	0.7222
15.786477	53.118097	-2.024807	7.567656	-0.451073	31.739547	0.7215
15.786477	53.118097	-1.635924	7.682896	8.206462	32.12843	0.7165
15.786477	53.118097	-0.952869	7.487406	0.98735	32.811485	0.7251
15.786477	53.118097	-4.525058	7.281098	6.718307	29.239296	0.734
15.786477	53.118097	-2.493837	7.314306	0.655297	31.270517	0.7326
15.786477	53.118097	-3.33252	9.021375	3.672579	30.431834	0.6546
15.786477	53.118097	0.449063	7.309695	5.587796	34.213417	0.7328
15.786477	53.118097	-0.581484	7.203412	2.84072	33.18287	0.7374
15.786477	53.118097	-1.696434	6.98969	6.414737	32.06792	0.7465
15.786477	53.118097	1.725634	7.094411	5.824379	35.489988	0.742
15.786477	53.118097	-0.349411	7.160154	-2.422208	33.414943	0.7392
15.786477	53.118097	1.802972	7.0542	-8.746198	35.567327	0.7437
15.786477	53.118097	-1.889451	7.22174	-2.313817	31.874903	0.7366
15.786477	53.118097	3.558504	7.388353	-5.615104	37.322858	0.7294
15.786477	53.118097	-4.161375	7.098005	1.327117	29.602979	0.7419
15.786477	53.118097	1.381348	7.596073	1.538359	35.145702	0.7203
15.786477	53.118097	-0.370534	7.651767	1.513934	33.39382	0.7178
15.786477	53.118097	-1.253674	7.830137	7.69901	32.51068	0.7099
15.786477	53.118097	-0.504084	7.130552	-13.033197	33.26027	0.7405
15.786477	53.118097	1.826491	7.441043	-5.319276	35.590845	0.7271
15.786477	53.118097	-0.685669	7.442186	1.86266	33.078685	0.727
15.786477	53.118097	-2.502236	7.534997	-7.691609	31.262118	0.723
15.786477	53.118097	0.71316	7.504941	5.118935	34.477514	0.7243
15.786477	53.118097	-1.41681	7.061744	-1.465716	32.347544	0.7434
15.786477	53.118097	-0.986251	7.120903	0.839718	32.778103	0.7409
15.786477	53.118097	-6.116939	10.065682	-0.413485	27.647415	0.602
15.786477	53.118097	-9.236043	7.565633	4.608888	24.528311	0.7216
15.786477	53.118097	-4.65285	7.535437	-9.167567	29.111504	0.723
15.786477	53.118097	-4.713609	7.496251	8.345422	29.050746	0.7247
15.786477	53.118097	0.466654	6.783852	-6.721247	34.231008	0.7552
15.786477	53.118097	-3.065809	6.331212	1.24755	30.698545	0.7739
15.786477	53.118097	-6.510632	8.802258	-2.263334	27.253722	0.6651
15.786477	53.118097	-2.117454	7.280549	6.042028	31.6469	0.734
15.786477	53.118097	-4.677458	7.308433	-3.903302	29.086896	0.7328
15.786477	53.118097	0.392211	6.654657	-5.861502	34.156565	0.7606
15.786477	53.118097	-6.697109	7.504011	9.0789	27.067245	0.7243
15.786477	53.118097	-5.401615	7.378715	-8.465443	28.362739	0.7298
15.786477	53.118097	-4.027573	7.591982	-5.821007	29.736781	0.7205
15.786477	53.118097	-6.545198	7.547529	-2.496353	27.219156	0.7224
15.786477	53.118097	1.638552	8.677094	-15.81596	35.402906	0.6711
15.786477	53.118097	-0.771039	8.483063	3.617018	32.993315	0.6802
15.786477	53.118097	0.684099	8.221524	-0.701084	34.448453	0.6922
15.786477	53.118097	-0.601081	8.710462	-5.072177	33.163273	0.6695
15.786477	53.118097	-0.187043	8.730821	2.283875	33.577311	0.6685
15.786477	53.118097	1.262385	8.665593	3.059806	35.026739	0.6716
15.786477	53.118097	-1.144694	8.611074	3.661829	32.61966	0.6742
15.786477	53.118097	-0.077036	7.27926	3.190128	33.687319	0.7341
