Vg	Ve	g	PEV	resid	pred	BLUP_EBVAcc
12.334348	55.548879	-2.188052	7.143081	-3.520708	31.586318	0.6488
12.334348	55.548879	3.738682	7.184687	1.902242	37.513052	0.6461
12.334348	55.548879	-3.560218	7.115545	-4.171413	30.214152	0.6505
12.334348	55.548879	-2.178387	7.290975	3.264852	31.595983	0.6394
12.334348	55.548879	0.397178	7.052801	3.953988	34.171548	0.6544
12.334348	55.548879	2.224966	7.036757	2.06432	35.999336	0.6554
12.334348	55.548879	-4.290721	7.109747	-0.818288	29.483649	0.6508
12.334348	55.548879	2.538846	7.002404	1.501368	36.313216	0.6575
12.334348	55.548879	1.398472	7.182359	5.825832	35.172842	0.6463
12.334348	55.548879	-0.551301	7.100555	-1.953747	33.223069	0.6514
12.334348	55.548879	2.396882	7.076008	6.03052	36.171252	0.6529
12.334348	55.548879	-1.968924	7.139336	-12.501766	31.805446	0.649
12.334348	55.548879	0.546383	7.076625	-13.569727	34.320753	0.6529
12.334348	55.548879	2.888303	7.061366	4.819661	36.662673	0.6538
12.334348	55.548879	1.50154	7.118275	8.027388	35.27591	0.6503
12.334348	55.548879	-2.462267	7.474333	-0.199627	31.312102	0.6277
12.334348	55.548879	-1.347391	7.275485	-6.643503	32.426979	0.6404
12.334348	55.548879	-1.635176	7.075397	-13.132896	32.139194	0.653
12.334348	55.548879	0.402443	7.019327	5.399701	34.176813	0.6564
12.334348	55.548879	2.155279	7.062577	-1.782816	35.929649	0.6538
12.334348	55.548879	0.241961	7.027499	-6.571605	34.016331	0.6559
12.334348	55.548879	-0.914863	7.139945	3.653831	32.859507	0.6489
12.334348	55.548879	1.647246	7.034466	8.720844	35.421616	0.6555
12.334348	55.548879	0.514234	7.27483	10.124503	34.288604	0.6405
12.334348	55.548879	1.221251	7.03548	4.983943	34.99562	0.6554
12.334348	55.548879	-2.527387	7.112324	5.131488	31.246983	0.6507
12.334348	55.548879	-1.611429	7.064166	1.811186	32.16294	0.6537
12.334348	55.548879	-1.197594	7.187609	-17.557417	32.576776	0.646
12.334348	55.548879	-2.658014	7.170769	-1.047264	31.116356	0.647
12.334348	55.548879	2.207245	7.233312	4.280083	35.981615	0.6431
12.334348	55.548879	1.427584	7.188315	6.088052	35.201954	0.6459
12.334348	55.548879	1.469011	7.161763	7.931761	35.243381	0.6476
12.334348	55.548879	1.571584	7.076226	-12.301538	35.345954	0.6529
12.334348	55.548879	1.39041	7.035725	6.507591	35.16478	0.6554
12.334348	55.548879	2.342028	7.233769	5.494093	36.116398	0.6431
12.334348	55.548879	-6.548194	7.532112	-1.89782	27.226176	0.624
12.334348	55.548879	0.11913	7.188339	-8.398106	33.8935	0.6459
12.334348	55.548879	-0.7548	7.143894	-1.565926	33.01957	0.6487
12.334348	55.548879	1.148171	7.019365	1.590797	34.922541	0.6564
12.334348	55.548879	1.282184	7.272295	-7.695135	35.056554	0.6406
12.334348	55.548879	0.1904	7.801744	7.033905	33.96477	0.6062
12.334348	55.548879	-0.990239	7.138756	2.9749	32.784131	0.649
12.334348	55.548879	2.465405	7.06183	1.01054	36.239775	0.6538
12.334348	55.548879	-0.558281	7.289998	1.300731	33.216089	0.6395
12.334348	55.548879	-1.767829	7.137646	-7.251883	32.00654	0.6491
12.334348	55.548879	2.247486	7.075077	1.752422	36.021856	0.653
12.334348	55.548879	2.889466	7.272388	6.781953	36.663836	0.6406
12.334348	55.548879	0.288553	7.146189	5.250186	34.062922	0.6486
12.334348	55.548879	2.452056	7.001091	4.215222	36.226425	0.6576
12.334348	55.548879	-0.915456	7.020568	-6.470864	32.858914	0.6564
12.334348	55.548879	2.247151	7.079088	5.97329	36.021521	0.6527
12.334348	55.548879	-1.664199	7.155595	12.999607	32.110171	0.648
12.334348	55.548879	0.457878	7.035555	-1.891895	34.232248	0.6554
12.334348	55.548879	1.064928	7.186743	0.120876	34.839298	0.646
12.334348	55.548879	2.699729	7.061999	3.121144	36.474099	0.6538
12.334348	55.548879	1.041409	7.178424	-16.043687	34.815779	0.6465
12.334348	55.548879	3.423575	7.17843	5.412927	37.197945	0.6465
12.334348	55.548879	0.88678	7.112102	-8.97986	34.66115	0.6507
12.334348	55.548879	-2.874827	7.142621	-7.782141	30.899543	0.6488
12.334348	55.548879	1.679259	7.083746	0.858184	35.453629	0.6524
12.334348	55.548879	0.928095	7.194751	5.57072	34.702465	0.6455
12.334348	55.548879	3.105365	7.071041	9.479497	36.879735	0.6532
12.334348	55.548879	-4.61188	7.082336	-8.569052	29.16249	0.6525
12.334348	55.548879	2.587396	7.271053	4.061152	36.361766	0.6407
12.334348	55.548879	0.634775	7.144984	1.056264	34.409145	0.6486
12.334348	55.548879	3.434636	7.268306	5.079427	37.209005	0.6409
12.334348	55.548879	3.178615	7.177653	3.206527	36.952985	0.6466
12.334348	55.548879	-2.373498	7.286007	-15.049263	31.400872	0.6398
12.334348	55.548879	2.644718	7.107566	5.110792	36.419088	0.651
12.334348	55.548879	-3.356837	7.325463	1.504291	30.417533	0.6373
12.334348	55.548879	0.048731	7.13381	9.110211	33.823101	0.6493
12.334348	55.548879	2.431495	7.069919	0.88323	36.205865	0.6533
12.334348	55.548879	1.431417	7.18364	6.122569	35.205786	0.6462
12.334348	55.548879	3.094723	7.071757	1.417663	36.869093	0.6532
12.334348	55.548879	-0.244018	7.141687	3.034778	33.530352	0.6488
12.334348	55.548879	4.252877	7.045269	4.975187	38.027247	0.6548
12.334348	55.548879	-2.123811	7.06687	3.250581	31.650559	0.6535
12.334348	55.548879	-1.904268	7.539249	5.81208	31.870102	0.6235
12.334348	55.548879	-1.391796	7.140987	5.575795	32.382574	0.6489
12.334348	55.548879	-0.455525	7.063619	-3.72647	33.318844	0.6537
12.334348	55.548879	-1.394327	7.631373	-10.940583	32.380043	0.6175
12.334348	55.548879	-0.911973	7.273217	-2.721614	32.862397	0.6406
12.334348	55.548879	-0.886877	7.020149	-6.213445	32.887493	0.6564
12.334348	55.548879	0.639951	7.14429	1.102881	34.414321	0.6487
12.334348	55.548879	0.402129	7.059708	1.167995	34.176499	0.6539
12.334348	55.548879	2.381988	7.270332	2.211007	36.156358	0.6408
12.334348	55.548879	0.048786	7.394428	7.7283	33.823156	0.6329
12.334348	55.548879	-3.776915	7.139668	-12.822696	29.997455	0.649
12.334348	55.548879	0.16139	7.147407	-3.207605	33.93576	0.6485
12.334348	55.548879	-2.205133	7.470859	2.116427	31.569237	0.6279
12.334348	55.548879	0.68032	7.132626	-8.548113	34.45469	0.6494
12.334348	55.548879	2.314025	7.134443	6.166974	36.088395	0.6493
12.334348	55.548879	-0.421343	7.02032	-2.020297	33.353027	0.6564
12.334348	55.548879	-0.750621	7.072224	2.541	33.023749	0.6532
12.334348	55.548879	1.59992	7.229818	0.332949	35.37429	0.6433
12.334348	55.548879	-0.154259	7.15068	3.336581	33.620111	0.6483
12.334348	55.548879	-1.343047	7.101078	-9.085151	32.431323	0.6514
12.334348	55.548879	0.375229	7.154163	8.105771	34.149598	0.6481
12.334348	55.548879	-3.880902	7.114762	-7.059877	29.893468	0.6505
12.334348	55.548879	2.074073	7.0371	0.7052	35.848443	0.6553
12.334348	55.548879	-0.565888	7.100648	-2.085133	33.208482	0.6514
12.334348	55.548879	4.134535	7.1863	5.467761	37.908904	0.646
12.334348	55.548879	0.788796	7.144023	-3.445763	34.563165	0.6487
12.334348	55.548879	-3.427817	7.28411	-7.988998	30.346553	0.6399
12.334348	55.548879	1.954151	7.143375	7.050813	35.728521	0.6487
12.334348	55.548879	-0.078517	7.036316	-6.7233	33.695853	0.6554
12.334348	55.548879	-1.26351	7.288252	-5.051397	32.51086	0.6396
12.334348	55.548879	0.505938	7.119486	-0.940187	34.280308	0.6502
12.334348	55.548879	-5.486945	7.32851	-17.68199	28.287425	0.6371
12.334348	55.548879	3.411493	7.178435	5.304095	37.185862	0.6465
12.334348	55.548879	-2.478343	7.544202	0.641277	31.296026	0.6232
12.334348	55.548879	-1.308993	7.150927	-9.139207	32.465376	0.6483
12.334348	55.548879	0.863723	7.15616	2.47982	34.638093	0.6479
12.334348	55.548879	-0.646841	7.402496	1.462659	33.127529	0.6323
12.334348	55.548879	3.857354	7.184602	2.971143	37.631724	0.6462
12.334348	55.548879	4.158086	7.044763	4.121389	37.932456	0.6549
